ntp0.rrze.uni-erlangen.de,0.002250910,0.014020205,65
0.de.pool.ntp.org,0.004905701,0.017039299,2817
ntp1.belbone.be,0.002681017,0.012573957,100
time1.uni-paderborn.de,-0.016971588,0.016760349,3351
ntp0.rrze.uni-erlangen.de,0.002416372,0.013801813,66
0.de.pool.ntp.org,0.005173445,0.017369986,2823
ntp1.belbone.be,0.003204107,0.012225389,81
time1.uni-paderborn.de,-0.016485929,0.016731977,3357
ntp0.rrze.uni-erlangen.de,0.002314568,0.014040947,72
0.de.pool.ntp.org,0.005052090,0.017393589,2829
ntp1.belbone.be,0.003388882,0.012112141,88
time1.uni-paderborn.de,-0.016389608,0.016723394,3363
ntp0.rrze.uni-erlangen.de,0.002318859,0.014183521,78
0.de.pool.ntp.org,0.005306959,0.017337561,2836
ntp1.belbone.be,0.003319740,0.012221336,70
time1.uni-paderborn.de,-0.015838861,0.016760588,3369
ntp0.rrze.uni-erlangen.de,0.002557755,0.014071941,69
0.de.pool.ntp.org,0.005094051,0.017275333,2841
ntp1.belbone.be,0.003104687,0.012657642,124
time1.uni-paderborn.de,-0.015526295,0.016615391,3376
ntp0.rrze.uni-erlangen.de,0.002434731,0.014019966,75
0.de.pool.ntp.org,0.004915237,0.017392159,2847
ntp1.belbone.be,0.003150225,0.012322187,82
time1.uni-paderborn.de,-0.015415668,0.016569614,3382
ntp0.rrze.uni-erlangen.de,0.002656698,0.014325857,66
0.de.pool.ntp.org,0.005096436,0.017351627,2853
ntp1.belbone.be,0.002681494,0.012313128,73
time1.uni-paderborn.de,-0.015294313,0.016687632,3387
ntp0.rrze.uni-erlangen.de,0.002342939,0.013941050,72
0.de.pool.ntp.org,0.005145073,0.017219543,2859
ntp1.belbone.be,0.003403664,0.012332439,94
time1.uni-paderborn.de,-0.014757633,0.016833305,3393
ntp0.rrze.uni-erlangen.de,0.002424717,0.014121532,78
0.de.pool.ntp.org,0.005194664,0.016970158,2865
ntp1.belbone.be,0.003405094,0.012124538,99
time1.uni-paderborn.de,-0.014647722,0.016862631,3399
ntp0.rrze.uni-erlangen.de,0.002592802,0.013904810,68
0.de.pool.ntp.org,0.005393982,0.017225742,2871
ntp1.belbone.be,0.002699614,0.012297869,92
time1.uni-paderborn.de,-0.014358997,0.016623497,3405
ntp0.rrze.uni-erlangen.de,0.002475977,0.014191389,74
0.de.pool.ntp.org,0.005189419,0.017261505,2877
ntp1.belbone.be,0.002741337,0.012208939,97
time1.uni-paderborn.de,-0.014212370,0.016867876,3411
ntp0.rrze.uni-erlangen.de,0.002676487,0.014067650,68
0.de.pool.ntp.org,0.005279064,0.017030716,2884
ntp1.belbone.be,0.003396034,0.012370110,118
time1.uni-paderborn.de,-0.013991594,0.016742945,3418
ntp0.rrze.uni-erlangen.de,0.002347469,0.013987541,69
0.de.pool.ntp.org,0.005269766,0.017126799,2890
ntp1.belbone.be,0.003242254,0.012233496,124
time1.uni-paderborn.de,-0.013586283,0.016627073,3424
ntp0.rrze.uni-erlangen.de,0.002601385,0.013909578,75
0.de.pool.ntp.org,0.005307674,0.017066956,2896
ntp1.belbone.be,0.002933979,0.012226582,76
time1.uni-paderborn.de,-0.013653517,0.016717196,3430
ntp0.rrze.uni-erlangen.de,0.002710104,0.014146566,67
0.de.pool.ntp.org,0.005280495,0.017305851,2901
ntp1.belbone.be,0.002529144,0.012259483,66
time1.uni-paderborn.de,-0.013390064,0.016669750,3436
ntp0.rrze.uni-erlangen.de,0.002513409,0.013914108,73
0.de.pool.ntp.org,0.005313873,0.017285824,2907
ntp1.belbone.be,0.003375530,0.011991024,79
time1.uni-paderborn.de,-0.013141394,0.016728640,3442
ntp0.rrze.uni-erlangen.de,0.002649069,0.014234781,79
0.de.pool.ntp.org,0.005469799,0.017400742,2913
ntp1.belbone.be,0.002751350,0.012457371,71
time1.uni-paderborn.de,-0.013118744,0.016802788,3447
ntp0.rrze.uni-erlangen.de,0.002588749,0.014093876,69
0.de.pool.ntp.org,0.004865408,0.017312288,2919
ntp1.belbone.be,0.002788305,0.012108564,69
time1.uni-paderborn.de,-0.012909889,0.016664505,3453
ntp0.rrze.uni-erlangen.de,0.002795219,0.014001369,75
0.de.pool.ntp.org,0.005288363,0.017134905,2925
ntp1.belbone.be,0.002930403,0.012337446,75
time1.uni-paderborn.de,-0.012554646,0.016769409,3203
ntp0.rrze.uni-erlangen.de,0.002540350,0.013897181,65
0.de.pool.ntp.org,0.005257607,0.017043114,2932
ntp1.belbone.be,0.002643585,0.012200356,81
time1.uni-paderborn.de,-0.012197971,0.016812325,3210
ntp0.rrze.uni-erlangen.de,0.002701283,0.013951302,71
0.de.pool.ntp.org,0.005038500,0.017193079,2938
ntp1.belbone.be,0.003458261,0.012335062,109
time1.uni-paderborn.de,-0.012184143,0.016775608,3216
ntp0.rrze.uni-erlangen.de,0.002467394,0.014112711,65
0.de.pool.ntp.org,0.005362511,0.017267227,2688
ntp1.belbone.be,0.002880812,0.012352705,93
time1.uni-paderborn.de,-0.011829376,0.016613007,3222
ntp0.rrze.uni-erlangen.de,0.002577305,0.013877869,67
0.de.pool.ntp.org,0.005155563,0.017118931,2694
ntp1.belbone.be,0.003426313,0.012157679,74
time1.uni-paderborn.de,-0.011997700,0.016684055,3228
ntp0.rrze.uni-erlangen.de,0.002812147,0.014115572,73
0.de.pool.ntp.org,0.005436420,0.017249107,2700
ntp1.belbone.be,0.003302813,0.012337446,80
